pts,reb,ast,net_rating,usg_pct,ast_pct,was_mvp
-1.274815284007575,0.18996520812523326,-1.353108993197561,1.0127691323416042,-0.07620518834099108,-0.32953414112057944,0
-0.6551171266804405,0.7779133011737999,0.8103104128907781,0.1538941705465384,-0.013603416922372612,0.13110819254040393,0
-0.7387982349229563,0.08507622500669192,-0.000539081475234144,0.2961621077978038,-0.23458179826955114,0.015939899542094273,0
-0.6292549497512641,0.2230869193970515,-1.2970240963918038,0.5544495405895126,0.09925719009324613,-0.09665753271714868,0
-0.17098003425294514,1.7631869638655184,0.6369372423433324,-0.25835616481808027,0.5690896086623307,0.305671771745166,0
-0.22043559195144075,0.5342126212155136,0.2745973248172265,-0.13023589207573077,-0.5437167332641367,0.09199127697755154,0
1.4425880615929267,0.9581480713884465,0.8830696844185609,-1.2219101038215294,-0.30558408506261786,-0.3566814057903247,0
-0.2542122560409795,0.4708508278746116,0.21532844217552857,-0.901234503269155,0.8483264626611298,0.13083645135764763,0
-1.5129051213563547,0.17548926657729175,-1.0753043147892503,1.0372535476465041,-0.05368217345135055,-0.38979872937110965,0
0.11542781516700396,-0.1277462427490039,0.40505501682369666,0.3100090781153416,-0.19426698404116471,0.0779611993697864,0
-0.6244263352724917,0.03602878057421413,0.2371430935766319,-0.9758716835196951,-0.6805258042489215,0.06124758371188142,0
-0.08034711936151666,1.2181886238274002,0.09228171124556338,-0.4849360859035008,-0.08366184896750553,-0.1118318602030524,0
-1.6902166706431312,-0.7853886708053793,0.9027676392526053,1.250227659210317,0.003693887862999682,-0.49077728900353157,0
-0.6616821417244055,0.8008529016264504,-0.2406805069230999,0.7502926638818262,0.12453002243624958,0.05240043962065868,0
-0.2818512394769859,-0.8087309465247371,-0.8122328859200054,-0.02529078396947128,0.4525955985434615,-0.15710879159749672,0
1.5084777168855514,-0.991322076476738,-0.6916377905225624,-1.238702912719372,0.39484643662540264,-0.10825546021507404,0
-1.0219874413888865,-1.2410541207604446,0.032488462685662495,-1.7077407658196497,0.3998663891140524,-0.1269137832984022,0
-1.0426521162185067,0.18229850088023597,0.7227489085402309,0.06560939548518398,-0.1794124092574392,-0.006541318384981983,0
-0.42914179186313617,1.753610333564392,-0.006881081163525644,1.1737833395753743,1.1479133560713768,0.4820322529598118,0
-2.2542822554451316,0.05256067366467235,0.039752153959857296,0.8816333625568884,-0.3653062680377285,-0.44633341716135516,0
0.822591143978814,-0.4922678837495929,0.2865378058271197,-0.4052891129803737,-0.02662251784507917,-0.08936632289331424,0
1.426432517690216,1.0659774057031115,0.17592868061658945,-0.39740965600836026,-0.2931937421431914,-0.1863859136254713,0
-0.09736186350025743,-1.9616402626207738,0.167329885470224,0.09230717650680349,0.4657390655137822,-0.07832318755720134,0
2.475691096030464,-0.9393018607596415,-0.9567482213595495,0.5035213967528146,-0.32546212300093935,0.27389020671985725,0
-2.817154762787759,0.13458168372704596,0.51292577302285,-0.7368897265582859,-0.66815486642951,0.03657721602856384,0
-1.8703463310031545,0.2588142565313474,0.08349369535307806,-0.46145477821271563,0.05753807009402816,0.01224378079896179,0
-1.3424696858382554,0.5352299207601322,0.14297438584519018,0.4792190609004341,0.07772121151576573,-0.02495250374172263,0
-0.035383077233837136,-0.16028418074129702,-0.3247696690624908,-0.127500494385334,-0.025507705084873638,0.12667685842457785,0
-0.7058051422981316,-1.7575115875754126,0.5000207712144169,-0.8441314361814645,0.5076581842874989,-0.16287680346192024,0
1.486855839271496,-1.373854151061131,-2.2308789625366874,0.2299772649902841,0.05779800788242359,0.36248119315253957,0
-1.764340068673331,-0.11307628913578847,0.22964912385828637,-0.12536794889955005,-0.08669915749170296,-0.11311876321405608,0
-0.9007211235024136,-0.15940401808813026,-0.2963938202358009,1.0336405385340208,0.5144353822644354,-0.29304578354910477,0
1.6844595498797996,-0.4731679219788721,0.6624770241913212,-0.6734720768833026,0.2730168394409343,-0.43736387960031486,0
-2.08681838483332,-0.647188921446399,-0.03499175997876509,-1.4538478270124906,0.09121789377575762,-0.08947267446534318,0
-1.7490181442261876,-0.5325238316514547,0.7041786543116161,0.2691678361981716,-0.25473832491998616,-0.09082115641636782,0
-1.4818969653655343,0.3650103576810148,-0.04466853882198942,0.6356500282896209,0.12222877147946731,-0.09331863391921477,0
1.7704166420407759,1.2683046217188305,0.7884017653613509,-1.1337091909029653,-0.14242791984351785,-0.4401574477214456,0
-3.1580111789573904,0.5477820418865404,-1.0076590255935625,-1.184276593075244,-0.7362132577065067,-0.12308047963811622,0
-0.4128873696270231,-1.2050934161094815,-0.11898628242240507,0.05442616389873915,-0.03943255102514761,0.10775583338198588,0
0.9317075356679164,0.8845467694017205,0.9178387892723463,-0.22853613378958632,-0.36469830402385334,0.08848391132581158,0
1.518908035162993,-1.724252945092357,-0.9505523714290273,0.15461963979905358,0.70717905209412,-0.058511661875532806,0
0.8766711035045829,-1.3856386023153267,-1.2631217086625512,-0.5088097071003347,0.5369226810972269,-0.03773991400299581,0
0.5810657009132225,-1.0162753383456107,-0.30713862762946736,0.1417991843148421,0.048861014810843824,0.08244394219558117,0
1.5628211869503623,1.1986542721668596,0.8154084924672966,-0.5734207560537398,0.22366088650211108,-0.19306668332971655,0
-1.3628683133420614,-0.10382115732001226,0.42204009581762075,-0.15775130391915929,0.406989054629469,-0.13160957154699948,0
